index,field,geography,year,dataType,nMissing,fractionMissing,isMedian,isTotal,isHousehold,isFamily,min,mean,max
172,x2006_Census_ethnic_group_grouped_total_responses_7_8_for_the_census_usually_resident_population_count_1_Not_Elsewhere_Included,Region,2006,Int64,0,0,false,true,false,false,39,9869.8235294118,65907
173,x2006_Census_ethnic_group_grouped_total_responses_7_8_for_the_census_usually_resident_population_count_1_Total_people,Region,2006,Int64,0,0,false,true,false,false,618,236937.882352941,1304958
174,x2013_Census_ethnic_group_grouped_total_responses_7_8_for_the_census_usually_resident_population_count_1_European,Region,2013,Int64,0,0,false,true,false,false,417,174670.411764706,789306
175,x2013_Census_ethnic_group_grouped_total_responses_7_8_for_the_census_usually_resident_population_count_1_Maori,Region,2013,Int64,0,0,false,true,false,false,336,35211.8823529412,142770
176,x2013_Census_ethnic_group_grouped_total_responses_7_8_for_the_census_usually_resident_population_count_1_Pacific_Peoples,Region,2013,Int64,0,0,false,true,false,false,6,17407.9411764706,194958
177,x2013_Census_ethnic_group_grouped_total_responses_7_8_for_the_census_usually_resident_population_count_1_Asian,Region,2013,Int64,0,0,false,true,false,false,3,27747.3529411765,307230
178,x2013_Census_ethnic_group_grouped_total_responses_7_8_for_the_census_usually_resident_population_count_1_MELAA_9_,Region,2013,Int64,0,0,false,true,false,false,0,2761.7647058824,24945
179,x2013_Census_ethnic_group_grouped_total_responses_7_8_for_the_census_usually_resident_population_count_1_Other_10_,Region,2013,Int64,0,0,false,true,false,false,18,3985.0588235294,15639
180,x2013_Census_ethnic_group_grouped_total_responses_7_8_for_the_census_usually_resident_population_count_1_Total_people_stated,Region,2013,Int64,0,0,false,true,false,false,567,235965.352941176,1331427
181,x2013_Census_ethnic_group_grouped_total_responses_7_8_for_the_census_usually_resident_population_count_1_Not_Elsewhere_Included,Region,2013,Int64,0,0,false,true,false,false,33,13567.5882352941,84123
182,x2013_Census_ethnic_group_grouped_total_responses_7_8_for_the_census_usually_resident_population_count_1_Total_people,Region,2013,Int64,0,0,false,true,false,false,603,249532.411764706,1415550
183,x2001_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_English,Region,2001,Int64,0,0,false,true,false,false,627,201488.294117647,1025664
184,x2001_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_Maori,Region,2001,Int64,0,0,false,true,false,false,54,9443.1176470588,34977
185,x2001_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_Samoan,Region,2001,Int64,0,0,false,true,false,false,3,4766.6470588235,53853
186,x2001_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_NZ_Sign_Language,Region,2001,Int64,0,0,false,true,false,false,12,1604.6470588235,7356
187,x2001_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_Other,Region,2001,Int64,0,0,false,true,false,false,12,22638.5294117647,212061
188,x2001_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_None_eg_too_young_to_talk_13_,Region,2001,Int64,0,0,false,true,false,false,18,4474.4117647059,26244
189,x2001_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_Total_people_stated,Region,2001,Int64,0,0,false,true,false,false,651,209635.235294118,1092402
190,x2001_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_Not_Elsewhere_Included_12_,Region,2001,Int64,0,0,false,true,false,false,78,10665.1764705882,70878
191,x2001_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_Total_people,Region,2001,Int64,0,0,false,true,false,false,723,219839.823529412,1160271
192,x2006_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_English,Region,2006,Int64,0,0,false,true,false,false,552,216095.470588235,1147641
193,x2006_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_Maori,Region,2006,Int64,0,0,false,true,false,false,75,9241.7647058824,33243
194,x2006_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_Samoan,Region,2006,Int64,0,0,false,true,false,false,3,5025.1764705882,57831
195,x2006_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_NZ_Sign_Language,Region,2006,Int64,0,0,false,true,false,false,6,1417.0588235294,6786
196,x2006_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_Other,Region,2006,Int64,0,0,false,true,false,false,12,29962.0588235294,293574
197,x2006_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_None_eg_too_young_to_talk_13_,Region,2006,Int64,0,0,false,true,false,false,12,4445.4705882353,27342
198,x2006_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_Total_people_stated,Region,2006,Int64,0,0,false,true,false,false,564,225339,1228734
199,x2006_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_Not_Elsewhere_Included_12_,Region,2006,Int64,0,0,false,true,false,false,57,12010.5882352941,78444
200,x2006_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_Total_people,Region,2006,Int64,0,0,false,true,false,false,618,236937.882352941,1304958
201,x2013_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_English,Region,2013,Int64,0,0,false,true,false,false,558,224704.588235294,1233633
202,x2013_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_Maori,Region,2013,Int64,0,0,false,true,false,false,51,8728.9411764706,30924
203,x2013_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_Samoan,Region,2013,Int64,0,0,false,true,false,false,3,5083.0588235294,58200
204,x2013_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_NZ_Sign_Language,Region,2013,Int64,0,0,false,true,false,false,3,1190.2941176471,5259
205,x2013_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_Other,Region,2013,Int64,0,0,false,true,false,false,15,34714.4117647059,344454
206,x2013_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_None_eg_too_young_to_talk_13_,Region,2013,Int64,0,0,false,true,false,false,12,3971.1176470588,25857
207,x2013_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_Total_people_stated,Region,2013,Int64,0,0,false,true,false,false,570,233727,1316262
208,x2013_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_Not_Elsewhere_Included_12_,Region,2013,Int64,0,0,false,true,false,false,33,16330.2352941176,101961
209,x2013_Census_six_languages_total_responses_11_for_the_census_usually_resident_population_count_1_Total_people,Region,2013,Int64,0,0,false,true,false,false,603,249532.411764706,1415550
210,x2001_Census_Maori_descent_for_the_census_usually_resident_population_count_1_Maori_Descent,Region,2001,Int64,0,0,false,false,false,false,420,35535.3529411765,149193
211,x2001_Census_Maori_descent_for_the_census_usually_resident_population_count_1_No_Maori_Descent,Region,2001,Int64,0,0,false,false,false,false,186,157500.352941176,857640
212,x2001_Census_Maori_descent_for_the_census_usually_resident_population_count_1_Don_t_Know,Region,2001,Int64,0,0,false,false,false,false,18,3977.1176470588,19242
213,x2001_Census_Maori_descent_for_the_census_usually_resident_population_count_1_Total_people_stated,Region,2001,Int64,0,0,false,true,false,false,627,197013.352941176,1026072
214,x2001_Census_Maori_descent_for_the_census_usually_resident_population_count_1_Not_Elsewhere_Included_14_,Region,2001,Int64,0,0,false,false,false,false,99,22826.6470588235,134196
215,x2001_Census_Maori_descent_for_the_census_usually_resident_population_count_1_Total_people,Region,2001,Int64,0,0,false,true,false,false,723,219839.294117647,1160271
216,x2006_Census_Maori_descent_for_the_census_usually_resident_population_count_1_Maori_Descent,Region,2006,Int64,0,0,false,false,false,false,384,37880.8235294118,159828
217,x2006_Census_Maori_descent_for_the_census_usually_resident_population_count_1_No_Maori_Descent,Region,2006,Int64,0,0,false,false,false,false,156,171606.705882353,984558
218,x2006_Census_Maori_descent_for_the_census_usually_resident_population_count_1_Don_t_Know,Region,2006,Int64,0,0,false,false,false,false,12,4633.4117647059,21528
219,x2006_Census_Maori_descent_for_the_census_usually_resident_population_count_1_Total_people_stated,Region,2006,Int64,0,0,false,true,false,false,552,214121.470588235,1165917
220,x2006_Census_Maori_descent_for_the_census_usually_resident_population_count_1_Not_Elsewhere_Included_14_,Region,2006,Int64,0,0,false,false,false,false,66,22816.7647058824,139044
221,x2006_Census_Maori_descent_for_the_census_usually_resident_population_count_1_Total_people,Region,2006,Int64,0,0,false,true,false,false,618,236938.058823529,1304958
222,x2013_Census_Maori_descent_for_the_census_usually_resident_population_count_1_Maori_Descent,Region,2013,Int64,0,0,false,false,false,false,348,39336.7058823529,163920
223,x2013_Census_Maori_descent_for_the_census_usually_resident_population_count_1_No_Maori_Descent,Region,2013,Int64,0,0,false,false,false,false,174,180322.764705882,1079364
224,x2013_Census_Maori_descent_for_the_census_usually_resident_population_count_1_Don_t_Know,Region,2013,Int64,0,0,false,false,false,false,21,5131.7647058824,23322
225,x2013_Census_Maori_descent_for_the_census_usually_resident_population_count_1_Total_people_stated,Region,2013,Int64,0,0,false,true,false,false,546,224790.705882353,1266603
226,x2013_Census_Maori_descent_for_the_census_usually_resident_population_count_1_Not_Elsewhere_Included_14_,Region,2013,Int64,0,0,false,false,false,false,57,24741.1764705882,148944
227,x2013_Census_Maori_descent_for_the_census_usually_resident_population_count_1_Total_people,Region,2013,Int64,0,0,false,true,false,false,600,249532.764705882,1415550
228,Code_1,Region,ode_,UTF8String,0,0,false,false,false,false,N/A,N/A,N/A
229,Description_1,Region,escr,UTF8String,0,0,false,false,false,false,N/A,N/A,N/A
230,x2001_Census_religious_affiliation_total_responses_2_for_the_census_usually_resident_population_count_1_No_Religion,Region,2001,Int64,0,0,false,true,false,false,147,60473.4705882353,308592
231,x2001_Census_religious_affiliation_total_responses_2_for_the_census_usually_resident_population_count_1_Buddhist,Region,2001,Int64,0,0,false,true,false,false,0,2448.705882353,22722
232,x2001_Census_religious_affiliation_total_responses_2_for_the_census_usually_resident_population_count_1_Christian,Region,2001,Int64,0,0,false,true,false,false,408,120225.882352941,604713
233,x2001_Census_religious_affiliation_total_responses_2_for_the_census_usually_resident_population_count_1_Hindu,Region,2001,Int64,0,0,false,true,false,false,0,2341.2352941177,25788
234,x2001_Census_religious_affiliation_total_responses_2_for_the_census_usually_resident_population_count_1_Islam_Muslim,Region,2001,Int64,0,0,false,true,false,false,0,1389.8823529412,15318
235,x2001_Census_religious_affiliation_total_responses_2_for_the_census_usually_resident_population_count_1_Judaism_Jewish,Region,2001,Int64,0,0,false,true,false,false,0,390.1764705882,3132
236,x2001_Census_religious_affiliation_total_responses_2_for_the_census_usually_resident_population_count_1_Maori_Christian,Region,2001,Int64,0,0,false,true,false,false,36,3740.1176470588,14478
237,x2001_Census_religious_affiliation_total_responses_2_for_the_census_usually_resident_population_count_1_Spiritualism_and_New_Age_Religions,Region,2001,Int64,0,0,false,true,false,false,3,944.2941176471,4854
238,x2001_Census_religious_affiliation_total_responses_2_for_the_census_usually_resident_population_count_1_Other_Religions,Region,2001,Int64,0,0,false,true,false,false,3,1104.705882353,7992
239,x2001_Census_religious_affiliation_total_responses_2_for_the_census_usually_resident_population_count_1_Object_to_Answering,Region,2001,Int64,0,0,false,true,false,false,63,16851,82473
240,x2001_Census_religious_affiliation_total_responses_2_for_the_census_usually_resident_population_count_1_Total_people_stated,Region,2001,Int64,0,0,false,true,false,false,636,204047.823529412,1061307
241,x2001_Census_religious_affiliation_total_responses_2_for_the_census_usually_resident_population_count_1_Not_Elsewhere_Included_3_,Region,2001,Int64,0,0,false,true,false,false,90,16904.2941176471,105387
242,x2001_Census_religious_affiliation_total_responses_2_for_the_census_usually_resident_population_count_1_Total_people,Region,2001,Int64,0,0,false,true,false,false,723,219839.823529412,1160271
243,x2006_Census_religious_affiliation_total_responses_2_for_the_census_usually_resident_population_count_1_No_Religion,Region,2006,Int64,0,0,false,true,false,false,177,76300.0588235294,390411
244,x2006_Census_religious_affiliation_total_responses_2_for_the_census_usually_resident_population_count_1_Buddhist,Region,2006,Int64,0,0,false,true,false,false,0,3080.2941176471,29217
245,x2006_Census_religious_affiliation_total_responses_2_for_the_census_usually_resident_population_count_1_Christian,Region,2006,Int64,0,0,false,true,false,false,312,119259.529411765,636405
246,x2006_Census_religious_affiliation_total_responses_2_for_the_census_usually_resident_population_count_1_Hindu,Region,2006,Int64,0,0,false,true,false,false,0,3787.7647058824,45327
247,x2006_Census_religious_affiliation_total_responses_2_for_the_census_usually_resident_population_count_1_Islam_Muslim,Region,2006,Int64,0,0,false,true,false,false,0,2121.5294117647,23688
248,x2006_Census_religious_affiliation_total_responses_2_for_the_census_usually_resident_population_count_1_Judaism_Jewish,Region,2006,Int64,0,0,false,true,false,false,0,403.0588235294,3315
249,x2006_Census_religious_affiliation_total_responses_2_for_the_census_usually_resident_population_count_1_Maori_Christian,Region,2006,Int64,0,0,false,true,false,false,42,3856.4117647059,14574
250,x2006_Census_religious_affiliation_total_responses_2_for_the_census_usually_resident_population_count_1_Spiritualism_and_New_Age_Religions,Region,2006,Int64,0,0,false,true,false,false,0,1164.705882353,5907
